     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.05000,0.05000,0.10000,0.35000,0.45000,0.0360063
0.05000,0.00000,0.15000,0.25000,0.55000,0.0331780
0.00000,0.80000,0.00000,0.05000,0.15000,0.0036582
0.05000,0.00000,0.35000,0.35000,0.25000,0.1194343
0.00000,0.60000,0.25000,0.00000,0.15000,0.0276156
0.05000,0.10000,0.00000,0.70000,0.15000,0.0681889
0.05000,0.00000,0.50000,0.10000,0.35000,0.1356960
0.05000,0.00000,0.05000,0.50000,0.40000,0.0396217
0.00000,0.50000,0.10000,0.35000,0.05000,0.0863802
0.05000,0.05000,0.65000,0.10000,0.15000,0.1427929
0.05000,0.00000,0.25000,0.20000,0.50000,0.0555016
0.05000,0.00000,0.70000,0.00000,0.25000,0.1479626
0.00000,0.60000,0.00000,0.15000,0.25000,0.0101708
0.05000,0.10000,0.10000,0.50000,0.25000,0.0632793
0.00000,0.50000,0.40000,0.00000,0.10000,0.0739025
0.00000,0.70000,0.10000,0.20000,0.00000,0.0614114
0.05000,0.05000,0.00000,0.60000,0.30000,0.0431533
0.00000,0.95000,0.05000,0.00000,0.00000,0.0004864
0.05000,0.10000,0.20000,0.55000,0.10000,0.0907734
0.00000,0.55000,0.10000,0.35000,0.00000,0.0964725
0.05000,0.05000,0.45000,0.20000,0.25000,0.1369383
0.05000,0.05000,0.30000,0.40000,0.20000,0.1087326
0.05000,0.05000,0.20000,0.25000,0.45000,0.0552846
0.00000,0.65000,0.15000,0.00000,0.20000,0.0076436
0.05000,0.05000,0.10000,0.30000,0.50000,0.0325112
0.05000,0.00000,0.15000,0.20000,0.60000,0.0266247
0.00000,0.80000,0.00000,0.00000,0.20000,0.0000000
0.05000,0.00000,0.35000,0.30000,0.30000,0.1119591
0.00000,0.50000,0.10000,0.25000,0.15000,0.0444621
0.00000,0.60000,0.20000,0.20000,0.00000,0.0620856
0.05000,0.10000,0.00000,0.65000,0.20000,0.0605941
0.05000,0.00000,0.05000,0.45000,0.45000,0.0335741
0.00000,0.50000,0.10000,0.30000,0.10000,0.0624428
0.00000,0.45000,0.45000,0.00000,0.10000,0.0934636
0.05000,0.00000,0.25000,0.15000,0.55000,0.0517350
0.00000,0.45000,0.15000,0.35000,0.05000,0.0814517
0.00000,0.60000,0.00000,0.10000,0.30000,0.0025641
0.00000,0.45000,0.00000,0.40000,0.15000,0.0717632
0.00000,0.40000,0.30000,0.20000,0.10000,0.0781755
0.00000,0.50000,0.35000,0.15000,0.00000,0.0785353
0.05000,0.05000,0.00000,0.55000,0.35000,0.0403733
0.00000,0.95000,0.00000,0.05000,0.00000,0.0146010
0.00000,0.40000,0.10000,0.50000,0.00000,0.1105190
0.00000,0.55000,0.10000,0.30000,0.05000,0.0735394
0.00000,0.35000,0.30000,0.35000,0.00000,0.0924394
0.00000,0.40000,0.00000,0.15000,0.45000,0.0024969
0.00000,0.35000,0.15000,0.25000,0.25000,0.0411094
0.00000,0.30000,0.45000,0.05000,0.20000,0.1090310
0.00000,0.35000,0.00000,0.60000,0.05000,0.1187779
0.00000,0.30000,0.25000,0.15000,0.30000,0.0517277
0.00000,0.30000,0.10000,0.35000,0.25000,0.0467090
0.00000,0.30000,0.00000,0.20000,0.50000,0.0044438
0.00000,0.50000,0.10000,0.20000,0.20000,0.0280787
0.00000,0.25000,0.45000,0.00000,0.30000,0.1094868
0.00000,0.25000,0.25000,0.30000,0.20000,0.0786445
0.00000,0.25000,0.10000,0.65000,0.00000,0.1047118
0.00000,0.25000,0.00000,0.60000,0.15000,0.0786301
0.00000,0.45000,0.40000,0.15000,0.00000,0.0857163
0.00000,0.20000,0.55000,0.05000,0.20000,0.1445244
0.00000,0.45000,0.15000,0.30000,0.10000,0.0688983
0.00000,0.45000,0.00000,0.35000,0.20000,0.0424659
0.00000,0.20000,0.35000,0.15000,0.30000,0.0923203
0.00000,0.40000,0.30000,0.15000,0.15000,0.0709989
0.00000,0.20000,0.20000,0.35000,0.25000,0.0715165
0.00000,0.20000,0.10000,0.20000,0.50000,0.0154302
0.00000,0.20000,0.00000,0.25000,0.55000,0.0067347
0.00000,0.40000,0.10000,0.45000,0.05000,0.0972515
0.00000,0.15000,0.55000,0.05000,0.25000,0.1475582
0.00000,0.35000,0.15000,0.20000,0.30000,0.0289757
0.00000,0.35000,0.30000,0.30000,0.05000,0.0895518
0.00000,0.40000,0.00000,0.10000,0.50000,0.0007936
0.00000,0.30000,0.45000,0.00000,0.25000,0.1086994
0.00000,0.35000,0.00000,0.55000,0.10000,0.1007760
0.00000,0.30000,0.25000,0.10000,0.35000,0.0433220
0.00000,0.30000,0.10000,0.30000,0.30000,0.0341229
0.00000,0.50000,0.10000,0.15000,0.25000,0.0172533
0.00000,0.30000,0.00000,0.15000,0.55000,0.0018302
0.00000,0.25000,0.40000,0.35000,0.00000,0.0963977
0.00000,0.25000,0.25000,0.25000,0.25000,0.0659153
0.00000,0.25000,0.10000,0.60000,0.05000,0.0937360
0.00000,0.25000,0.00000,0.55000,0.20000,0.0653965
0.00000,0.45000,0.40000,0.10000,0.05000,0.0862438
0.00000,0.20000,0.55000,0.00000,0.25000,0.1450873
0.00000,0.45000,0.15000,0.25000,0.15000,0.0524912
0.00000,0.45000,0.00000,0.30000,0.25000,0.0296397
0.00000,0.40000,0.30000,0.10000,0.20000,0.0616527
0.00000,0.20000,0.35000,0.10000,0.35000,0.0799777
0.00000,0.20000,0.20000,0.30000,0.30000,0.0575296
0.00000,0.20000,0.10000,0.15000,0.55000,0.0098719
0.00000,0.35000,0.15000,0.15000,0.35000,0.0209345
0.00000,0.40000,0.10000,0.40000,0.10000,0.0773982
0.00000,0.15000,0.55000,0.00000,0.30000,0.1395674
0.00000,0.20000,0.00000,0.20000,0.60000,0.0037949
0.00000,0.35000,0.30000,0.25000,0.10000,0.0857594
0.00000,0.30000,0.40000,0.30000,0.00000,0.0952943
0.00000,0.40000,0.00000,0.05000,0.55000,0.0000143
0.00000,0.35000,0.00000,0.50000,0.15000,0.0795102
0.00000,0.30000,0.25000,0.05000,0.40000,0.0321541
0.00000,0.30000,0.10000,0.25000,0.35000,0.0250226
0.00000,0.50000,0.10000,0.10000,0.30000,0.0095787
0.00000,0.25000,0.40000,0.30000,0.05000,0.1078789
0.00000,0.30000,0.00000,0.10000,0.60000,0.0005408
0.00000,0.25000,0.25000,0.20000,0.30000,0.0615734
0.00000,0.25000,0.00000,0.50000,0.25000,0.0512308
0.00000,0.25000,0.10000,0.55000,0.10000,0.0839786
0.00000,0.20000,0.50000,0.30000,0.00000,0.1046314
0.00000,0.45000,0.40000,0.05000,0.10000,0.0845631
0.00000,0.45000,0.15000,0.20000,0.20000,0.0388963
0.00000,0.45000,0.00000,0.25000,0.30000,0.0191506
0.00000,0.40000,0.30000,0.05000,0.25000,0.0530951
0.00000,0.20000,0.35000,0.05000,0.40000,0.0755717
0.00000,0.20000,0.20000,0.25000,0.35000,0.0529130
0.00000,0.35000,0.15000,0.10000,0.40000,0.0143662
0.00000,0.15000,0.50000,0.35000,0.00000,0.0996953
0.00000,0.40000,0.10000,0.35000,0.15000,0.0627212
0.00000,0.20000,0.10000,0.10000,0.60000,0.0058973
0.00000,0.35000,0.30000,0.20000,0.15000,0.0809583
0.00000,0.20000,0.00000,0.15000,0.65000,0.0012817
0.00000,0.30000,0.40000,0.25000,0.05000,0.1038644
0.00000,0.35000,0.00000,0.45000,0.20000,0.0626706
0.00000,0.40000,0.00000,0.00000,0.60000,0.0000000
0.00000,0.30000,0.25000,0.00000,0.45000,0.0246487
0.00000,0.30000,0.10000,0.20000,0.40000,0.0180747
0.00000,0.50000,0.10000,0.05000,0.35000,0.0034196
0.00000,0.25000,0.25000,0.15000,0.35000,0.0541370
0.00000,0.25000,0.40000,0.25000,0.10000,0.1131047
0.00000,0.30000,0.00000,0.05000,0.65000,0.0000137
0.00000,0.25000,0.00000,0.45000,0.30000,0.0421997
0.00000,0.20000,0.50000,0.25000,0.05000,0.1145846
0.00000,0.25000,0.10000,0.50000,0.15000,0.0791842
0.00000,0.45000,0.15000,0.15000,0.25000,0.0255806
0.00000,0.45000,0.40000,0.00000,0.15000,0.0803136
0.00000,0.45000,0.00000,0.20000,0.35000,0.0085347
0.00000,0.40000,0.30000,0.00000,0.30000,0.0467939
0.00000,0.20000,0.35000,0.00000,0.45000,0.0637923
0.00000,0.20000,0.20000,0.20000,0.40000,0.0429752
0.00000,0.35000,0.15000,0.05000,0.45000,0.0095818
0.00000,0.15000,0.50000,0.30000,0.05000,0.1149273
0.00000,0.40000,0.10000,0.30000,0.20000,0.0436893
0.00000,0.35000,0.30000,0.15000,0.20000,0.0764190
0.00000,0.20000,0.10000,0.05000,0.65000,0.0020522
0.00000,0.30000,0.40000,0.20000,0.10000,0.1078500
0.00000,0.20000,0.00000,0.10000,0.70000,0.0006327
0.00000,0.35000,0.65000,0.00000,0.00000,0.1225350
0.00000,0.35000,0.00000,0.40000,0.25000,0.0416896
0.00000,0.30000,0.20000,0.50000,0.00000,0.0929106
0.00000,0.30000,0.10000,0.15000,0.45000,0.0102373
0.00000,0.50000,0.10000,0.00000,0.40000,0.0018638
0.00000,0.25000,0.25000,0.10000,0.40000,0.0495185
0.00000,0.25000,0.40000,0.20000,0.15000,0.1148404
0.00000,0.25000,0.00000,0.40000,0.35000,0.0278062
0.00000,0.20000,0.50000,0.20000,0.10000,0.1259710
0.00000,0.45000,0.15000,0.10000,0.30000,0.0198852
0.00000,0.25000,0.10000,0.45000,0.20000,0.0658759
0.00000,0.30000,0.00000,0.00000,0.70000,0.0000000
0.00000,0.45000,0.35000,0.20000,0.00000,0.0847408
0.00000,0.45000,0.00000,0.15000,0.40000,0.0041422
0.00000,0.40000,0.25000,0.35000,0.00000,0.0880777
0.00000,0.20000,0.30000,0.50000,0.00000,0.0907820
0.00000,0.20000,0.20000,0.15000,0.45000,0.0343788
0.00000,0.40000,0.10000,0.25000,0.25000,0.0325465
0.00000,0.15000,0.50000,0.25000,0.10000,0.1255400
0.00000,0.35000,0.15000,0.00000,0.50000,0.0051749
0.00000,0.35000,0.30000,0.10000,0.25000,0.0662089
0.00000,0.30000,0.40000,0.15000,0.15000,0.1123329
0.00000,0.20000,0.10000,0.00000,0.70000,0.0017283
0.00000,0.35000,0.60000,0.05000,0.00000,0.1176892
0.00000,0.35000,0.00000,0.35000,0.30000,0.0301402
0.00000,0.20000,0.00000,0.05000,0.75000,0.0000463
0.00000,0.30000,0.20000,0.45000,0.05000,0.0944587
0.00000,0.30000,0.10000,0.10000,0.50000,0.0066068
0.00000,0.50000,0.05000,0.45000,0.00000,0.1241885
0.00000,0.25000,0.25000,0.05000,0.45000,0.0351203
0.00000,0.25000,0.40000,0.15000,0.20000,0.1108451
0.00000,0.25000,0.00000,0.35000,0.40000,0.0200617
0.00000,0.25000,0.75000,0.00000,0.00000,0.1229011
0.00000,0.45000,0.15000,0.05000,0.35000,0.0091663
0.00000,0.20000,0.50000,0.15000,0.15000,0.1326238
0.00000,0.25000,0.10000,0.40000,0.25000,0.0534665
0.00000,0.45000,0.35000,0.15000,0.05000,0.0801044
0.00000,0.40000,0.25000,0.30000,0.05000,0.0847382
0.00000,0.45000,0.00000,0.10000,0.45000,0.0008902
0.00000,0.20000,0.30000,0.45000,0.05000,0.0991625
0.00000,0.20000,0.20000,0.10000,0.50000,0.0258592
0.00000,0.40000,0.10000,0.20000,0.30000,0.0229399
0.00000,0.15000,0.50000,0.20000,0.15000,0.1336096
0.00000,0.35000,0.10000,0.55000,0.00000,0.1094645
0.00000,0.35000,0.30000,0.05000,0.30000,0.0567194
0.00000,0.30000,0.40000,0.10000,0.20000,0.1025465
0.00000,0.35000,0.60000,0.00000,0.05000,0.1199579
0.00000,0.35000,0.00000,0.30000,0.35000,0.0191340
0.00000,0.20000,0.05000,0.75000,0.00000,0.0985922
0.00000,0.20000,0.00000,0.00000,0.80000,0.0000000
0.00000,0.30000,0.20000,0.40000,0.10000,0.0880591
0.00000,0.30000,0.10000,0.05000,0.55000,0.0032315
0.00000,0.50000,0.05000,0.40000,0.05000,0.0935694
0.00000,0.25000,0.25000,0.00000,0.50000,0.0252204
0.00000,0.25000,0.40000,0.10000,0.25000,0.1018492
0.00000,0.25000,0.70000,0.05000,0.00000,0.1169674
0.00000,0.25000,0.00000,0.30000,0.45000,0.0149740
0.00000,0.25000,0.10000,0.35000,0.30000,0.0405231
0.00000,0.45000,0.15000,0.00000,0.40000,0.0055636
0.00000,0.20000,0.50000,0.10000,0.20000,0.1365655
0.00000,0.45000,0.35000,0.10000,0.10000,0.0757364
0.00000,0.40000,0.25000,0.25000,0.10000,0.0751399
0.00000,0.45000,0.00000,0.05000,0.50000,0.0000407
0.00000,0.20000,0.30000,0.40000,0.10000,0.1001498
0.00000,0.20000,0.20000,0.05000,0.55000,0.0174446
0.00000,0.40000,0.10000,0.15000,0.35000,0.0134773
0.00000,0.15000,0.50000,0.15000,0.20000,0.1397720
0.00000,0.35000,0.30000,0.00000,0.35000,0.0470472
0.00000,0.35000,0.10000,0.50000,0.05000,0.0941955
0.00000,0.30000,0.40000,0.05000,0.25000,0.0988534
0.00000,0.35000,0.55000,0.10000,0.00000,0.1057771
0.00000,0.35000,0.00000,0.25000,0.40000,0.0118451
0.00000,0.20000,0.05000,0.70000,0.05000,0.0934119
0.00000,0.15000,0.85000,0.00000,0.00000,0.1166296
0.00000,0.30000,0.20000,0.35000,0.15000,0.0747624
0.00000,0.50000,0.05000,0.35000,0.10000,0.0738609
0.00000,0.25000,0.70000,0.00000,0.05000,0.1365236
0.00000,0.30000,0.10000,0.00000,0.60000,0.0005656
0.00000,0.25000,0.40000,0.05000,0.30000,0.0966535
0.00000,0.25000,0.20000,0.55000,0.00000,0.0902496
0.00000,0.25000,0.00000,0.25000,0.50000,0.0075650
0.00000,0.25000,0.10000,0.30000,0.35000,0.0313778
0.00000,0.20000,0.50000,0.05000,0.25000,0.1363113
0.00000,0.45000,0.35000,0.05000,0.15000,0.0718570
0.00000,0.45000,0.10000,0.45000,0.00000,0.1129933
0.00000,0.40000,0.25000,0.20000,0.15000,0.0667916
0.00000,0.20000,0.30000,0.35000,0.15000,0.0974299
0.00000,0.45000,0.00000,0.00000,0.55000,0.0000000
0.00000,0.20000,0.20000,0.00000,0.60000,0.0105074
0.00000,0.40000,0.10000,0.10000,0.40000,0.0073130
0.00000,0.15000,0.50000,0.10000,0.25000,0.1383988
0.00000,0.35000,0.25000,0.40000,0.00000,0.0948029
0.00000,0.35000,0.10000,0.45000,0.10000,0.0838721
0.00000,0.30000,0.40000,0.00000,0.30000,0.0895401
0.00000,0.35000,0.55000,0.05000,0.05000,0.1154718
0.00000,0.35000,0.00000,0.20000,0.45000,0.0058354
0.00000,0.15000,0.80000,0.05000,0.00000,0.1122355
0.00000,0.20000,0.05000,0.65000,0.10000,0.0840526
0.00000,0.30000,0.20000,0.30000,0.20000,0.0660145
0.00000,0.50000,0.05000,0.30000,0.15000,0.0518752
0.00000,0.25000,0.65000,0.10000,0.00000,0.1131736
0.00000,0.25000,0.40000,0.00000,0.35000,0.0856800
0.00000,0.30000,0.05000,0.65000,0.00000,0.1169857
0.00000,0.25000,0.20000,0.50000,0.05000,0.0923726
0.00000,0.25000,0.00000,0.20000,0.55000,0.0034600
0.00000,0.25000,0.10000,0.25000,0.40000,0.0204576
0.00000,0.45000,0.35000,0.00000,0.20000,0.0637567
0.00000,0.20000,0.50000,0.00000,0.30000,0.1305021
0.00000,0.45000,0.10000,0.40000,0.05000,0.0913373
0.00000,0.40000,0.25000,0.15000,0.20000,0.0549971
0.00000,0.40000,0.60000,0.00000,0.00000,0.1117619
0.00000,0.20000,0.30000,0.30000,0.20000,0.0951769
0.00000,0.20000,0.15000,0.65000,0.00000,0.0871682
0.00000,0.40000,0.10000,0.05000,0.45000,0.0031674
0.00000,0.15000,0.50000,0.05000,0.30000,0.1367821
0.00000,0.35000,0.10000,0.40000,0.15000,0.0675883
0.00000,0.30000,0.35000,0.35000,0.00000,0.0920206
0.00000,0.35000,0.55000,0.00000,0.10000,0.1225147
0.00000,0.35000,0.25000,0.35000,0.05000,0.0867856
0.00000,0.15000,0.80000,0.00000,0.05000,0.1295642
0.00000,0.35000,0.00000,0.15000,0.50000,0.0021813
0.00000,0.20000,0.05000,0.60000,0.15000,0.0708040
0.00000,0.30000,0.20000,0.25000,0.25000,0.0522252
0.00000,0.25000,0.65000,0.05000,0.05000,0.1280711
0.00000,0.50000,0.05000,0.25000,0.20000,0.0316059
0.00000,0.25000,0.35000,0.40000,0.00000,0.0917363
0.00000,0.30000,0.05000,0.60000,0.05000,0.1061024
0.00000,0.20000,0.45000,0.35000,0.00000,0.0963409
0.00000,0.25000,0.20000,0.45000,0.10000,0.0865064
0.00000,0.45000,0.30000,0.25000,0.00000,0.0830926
0.00000,0.25000,0.10000,0.20000,0.45000,0.0148686
0.00000,0.40000,0.25000,0.10000,0.25000,0.0440196
0.00000,0.25000,0.00000,0.15000,0.60000,0.0012756
0.00000,0.45000,0.10000,0.35000,0.10000,0.0684255
0.00000,0.40000,0.55000,0.05000,0.00000,0.1068894
0.00000,0.20000,0.30000,0.25000,0.25000,0.0859118
0.00000,0.15000,0.50000,0.00000,0.35000,0.1351094
0.00000,0.35000,0.10000,0.35000,0.20000,0.0542370
0.00000,0.20000,0.15000,0.60000,0.05000,0.0906294
0.00000,0.35000,0.50000,0.15000,0.00000,0.1013676
0.00000,0.30000,0.35000,0.30000,0.05000,0.0974081
0.00000,0.40000,0.10000,0.00000,0.50000,0.0018923
0.00000,0.35000,0.25000,0.30000,0.10000,0.0832809
0.00000,0.15000,0.75000,0.10000,0.00000,0.1101467
0.00000,0.35000,0.00000,0.10000,0.55000,0.0009089
0.00000,0.20000,0.05000,0.55000,0.20000,0.0616098
0.00000,0.30000,0.20000,0.20000,0.30000,0.0438357
0.00000,0.25000,0.65000,0.00000,0.10000,0.1421115
0.00000,0.50000,0.05000,0.20000,0.25000,0.0222303
0.00000,0.25000,0.35000,0.35000,0.05000,0.0991864
0.00000,0.20000,0.45000,0.30000,0.05000,0.1071409
0.00000,0.30000,0.05000,0.55000,0.10000,0.0912189
0.00000,0.45000,0.30000,0.20000,0.05000,0.0829951
0.00000,0.40000,0.25000,0.05000,0.30000,0.0421750
0.00000,0.25000,0.20000,0.40000,0.15000,0.0818214
0.00000,0.25000,0.10000,0.15000,0.50000,0.0102417
0.00000,0.45000,0.10000,0.30000,0.15000,0.0551959
0.00000,0.40000,0.55000,0.00000,0.05000,0.1148040
0.00000,0.25000,0.00000,0.10000,0.65000,0.0004732
0.00000,0.20000,0.30000,0.20000,0.30000,0.0809878
0.00000,0.35000,0.10000,0.30000,0.25000,0.0426875
0.00000,0.15000,0.45000,0.40000,0.00000,0.0973534
0.00000,0.35000,0.50000,0.10000,0.05000,0.1146810
0.00000,0.30000,0.35000,0.25000,0.10000,0.1003753
0.00000,0.20000,0.15000,0.55000,0.10000,0.0873873
0.00000,0.40000,0.05000,0.55000,0.00000,0.1279921
0.00000,0.35000,0.25000,0.25000,0.15000,0.0762175
0.00000,0.15000,0.75000,0.05000,0.05000,0.1290214
0.00000,0.35000,0.00000,0.05000,0.60000,0.0000215
0.00000,0.20000,0.05000,0.50000,0.25000,0.0557529
0.00000,0.30000,0.20000,0.15000,0.35000,0.0382046
0.00000,0.25000,0.60000,0.15000,0.00000,0.1149403
0.00000,0.50000,0.05000,0.15000,0.30000,0.0091841
0.00000,0.25000,0.35000,0.30000,0.10000,0.1034634
0.00000,0.20000,0.45000,0.25000,0.10000,0.1187089
0.00000,0.45000,0.30000,0.15000,0.10000,0.0737005
0.00000,0.40000,0.25000,0.00000,0.35000,0.0295841
0.00000,0.30000,0.05000,0.50000,0.15000,0.0725429
0.00000,0.45000,0.10000,0.25000,0.20000,0.0386317
0.00000,0.40000,0.50000,0.10000,0.00000,0.1025110
0.00000,0.25000,0.20000,0.35000,0.20000,0.0721299
0.00000,0.25000,0.10000,0.10000,0.55000,0.0048570
0.00000,0.20000,0.30000,0.15000,0.35000,0.0714131
0.00000,0.25000,0.00000,0.05000,0.70000,0.0000115
0.00000,0.35000,0.10000,0.25000,0.30000,0.0289986
0.00000,0.35000,0.50000,0.05000,0.10000,0.1139494
0.00000,0.15000,0.45000,0.35000,0.05000,0.1081877
0.00000,0.30000,0.35000,0.20000,0.15000,0.0981675
0.00000,0.20000,0.15000,0.50000,0.15000,0.0779054
0.00000,0.15000,0.75000,0.00000,0.10000,0.1420153
0.00000,0.35000,0.25000,0.20000,0.20000,0.0643632
0.00000,0.40000,0.05000,0.50000,0.05000,0.1097847
0.00000,0.20000,0.05000,0.45000,0.30000,0.0462144
0.00000,0.35000,0.00000,0.00000,0.65000,0.0000000
0.00000,0.30000,0.20000,0.10000,0.40000,0.0294030
0.00000,0.25000,0.60000,0.10000,0.05000,0.1247264
0.00000,0.50000,0.05000,0.10000,0.35000,0.0043926
0.00000,0.25000,0.35000,0.25000,0.15000,0.1006682
0.00000,0.45000,0.30000,0.10000,0.15000,0.0640028
0.00000,0.40000,0.50000,0.05000,0.05000,0.1041872
0.00000,0.20000,0.45000,0.20000,0.15000,0.1245988
0.00000,0.45000,0.10000,0.20000,0.25000,0.0246186
0.00000,0.30000,0.05000,0.45000,0.20000,0.0604434
0.00000,0.40000,0.20000,0.40000,0.00000,0.0946138
0.00000,0.25000,0.20000,0.30000,0.25000,0.0619550
0.00000,0.20000,0.30000,0.10000,0.40000,0.0659095
0.00000,0.25000,0.10000,0.05000,0.60000,0.0026642
0.00000,0.35000,0.10000,0.20000,0.35000,0.0201759
0.00000,0.35000,0.50000,0.00000,0.15000,0.1148542
0.00000,0.15000,0.45000,0.30000,0.10000,0.1214540
0.00000,0.30000,0.35000,0.15000,0.20000,0.0882944
0.00000,0.25000,0.00000,0.00000,0.75000,0.0000000
0.00000,0.15000,0.70000,0.15000,0.00000,0.1083524
0.00000,0.20000,0.15000,0.45000,0.20000,0.0749996
0.00000,0.35000,0.25000,0.15000,0.25000,0.0551715
0.00000,0.40000,0.05000,0.45000,0.10000,0.0876980
0.00000,0.30000,0.70000,0.00000,0.00000,0.1205661
0.00000,0.20000,0.05000,0.40000,0.35000,0.0366668
0.00000,0.30000,0.20000,0.05000,0.45000,0.0193357
0.00000,0.25000,0.60000,0.05000,0.10000,0.1323510
0.00000,0.50000,0.05000,0.05000,0.40000,0.0013768
0.00000,0.25000,0.35000,0.20000,0.20000,0.0960013
0.00000,0.45000,0.30000,0.05000,0.20000,0.0611122
0.00000,0.40000,0.50000,0.00000,0.10000,0.1114243
0.00000,0.45000,0.10000,0.15000,0.30000,0.0149908
0.00000,0.30000,0.05000,0.40000,0.25000,0.0450302
0.00000,0.20000,0.45000,0.15000,0.20000,0.1243756
0.00000,0.25000,0.20000,0.25000,0.30000,0.0521398
0.00000,0.40000,0.20000,0.35000,0.05000,0.0817763
0.00000,0.20000,0.30000,0.05000,0.45000,0.0511245
0.00000,0.35000,0.45000,0.20000,0.00000,0.1026336
0.00000,0.35000,0.10000,0.15000,0.40000,0.0117991
0.00000,0.25000,0.10000,0.00000,0.65000,0.0008168
0.00000,0.20000,0.80000,0.00000,0.00000,0.1212986
0.00000,0.30000,0.35000,0.10000,0.25000,0.0860856
0.00000,0.15000,0.45000,0.25000,0.15000,0.1245232
0.00000,0.15000,0.70000,0.10000,0.05000,0.1214980
0.00000,0.20000,0.15000,0.40000,0.25000,0.0611192
0.00000,0.35000,0.25000,0.10000,0.30000,0.0438522
0.00000,0.40000,0.05000,0.40000,0.15000,0.0706012
0.00000,0.30000,0.65000,0.05000,0.00000,0.1188386
0.00000,0.20000,0.05000,0.35000,0.40000,0.0259134
0.00000,0.30000,0.20000,0.00000,0.50000,0.0126047
0.00000,0.25000,0.60000,0.00000,0.15000,0.1458387
0.00000,0.25000,0.35000,0.15000,0.25000,0.0917542
0.00000,0.50000,0.05000,0.00000,0.45000,0.0000710
0.00000,0.45000,0.30000,0.00000,0.25000,0.0471716
0.00000,0.40000,0.45000,0.15000,0.00000,0.0951882
0.00000,0.30000,0.05000,0.35000,0.30000,0.0322280
0.00000,0.45000,0.10000,0.10000,0.35000,0.0085686
0.00000,0.20000,0.45000,0.10000,0.25000,0.1235505
0.00000,0.25000,0.20000,0.20000,0.35000,0.0425324
0.00000,0.40000,0.20000,0.30000,0.10000,0.0716176
0.00000,0.20000,0.30000,0.00000,0.50000,0.0408653
0.00000,0.35000,0.45000,0.15000,0.05000,0.1040094
0.00000,0.35000,0.10000,0.10000,0.45000,0.0060796
0.00000,0.20000,0.75000,0.05000,0.00000,0.1172915
0.00000,0.30000,0.35000,0.05000,0.30000,0.0748079
0.00000,0.15000,0.70000,0.05000,0.10000,0.1417423
0.00000,0.25000,0.05000,0.70000,0.00000,0.1091620
0.00000,0.15000,0.45000,0.20000,0.20000,0.1284224
0.00000,0.20000,0.15000,0.35000,0.30000,0.0513083
0.00000,0.35000,0.25000,0.05000,0.35000,0.0339745
0.00000,0.40000,0.05000,0.35000,0.20000,0.0449288
0.00000,0.30000,0.65000,0.00000,0.05000,0.1291913
0.00000,0.20000,0.05000,0.30000,0.45000,0.0199815
0.00000,0.25000,0.55000,0.20000,0.00000,0.1054151
0.00000,0.30000,0.15000,0.55000,0.00000,0.1018753
0.00000,0.25000,0.35000,0.10000,0.30000,0.0811564
0.00000,0.50000,0.00000,0.50000,0.00000,0.1451537
0.00000,0.40000,0.45000,0.10000,0.05000,0.1009123
0.00000,0.45000,0.25000,0.30000,0.00000,0.0837237
0.00000,0.30000,0.05000,0.30000,0.35000,0.0216520
0.00000,0.20000,0.45000,0.05000,0.30000,0.1145739
0.00000,0.45000,0.10000,0.05000,0.40000,0.0047427
0.00000,0.25000,0.20000,0.15000,0.40000,0.0299515
0.00000,0.40000,0.20000,0.25000,0.15000,0.0603710
0.00000,0.20000,0.25000,0.55000,0.00000,0.0918930
0.00000,0.35000,0.45000,0.10000,0.10000,0.1062063
0.00000,0.20000,0.75000,0.00000,0.05000,0.1327929
0.00000,0.30000,0.35000,0.00000,0.35000,0.0628483
0.00000,0.15000,0.70000,0.00000,0.15000,0.1503136
0.00000,0.35000,0.10000,0.05000,0.50000,0.0027508
0.00000,0.15000,0.45000,0.15000,0.25000,0.1224579
0.00000,0.20000,0.15000,0.30000,0.35000,0.0410169
0.00000,0.25000,0.05000,0.65000,0.05000,0.0971685
0.00000,0.35000,0.25000,0.00000,0.40000,0.0264904
0.00000,0.40000,0.05000,0.30000,0.25000,0.0336461
0.00000,0.30000,0.60000,0.10000,0.00000,0.1135008
0.00000,0.20000,0.05000,0.25000,0.50000,0.0136917
0.00000,0.25000,0.55000,0.15000,0.05000,0.1189774
0.00000,0.30000,0.15000,0.50000,0.05000,0.0942261
0.00000,0.25000,0.35000,0.05000,0.35000,0.0693247
0.00000,0.40000,0.45000,0.05000,0.10000,0.1060099
0.00000,0.50000,0.00000,0.45000,0.05000,0.1175135
0.00000,0.45000,0.25000,0.25000,0.05000,0.0780870
0.00000,0.30000,0.05000,0.25000,0.40000,0.0154682
0.00000,0.20000,0.45000,0.00000,0.35000,0.1070086
0.00000,0.40000,0.20000,0.20000,0.20000,0.0487703
0.00000,0.25000,0.20000,0.10000,0.45000,0.0242184
0.00000,0.45000,0.10000,0.00000,0.45000,0.0016620
0.00000,0.20000,0.25000,0.50000,0.05000,0.0922985
0.00000,0.35000,0.45000,0.05000,0.15000,0.1105098
0.00000,0.20000,0.70000,0.10000,0.00000,0.1140055
0.00000,0.15000,0.65000,0.20000,0.00000,0.1027447
0.00000,0.30000,0.30000,0.40000,0.00000,0.0926326
0.00000,0.35000,0.10000,0.00000,0.55000,0.0012550
